id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi
118596,Maksim Vladimirovich Tarasov,M,29.0,194.0,80.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Pole Vault,Bronze,Russia,21.3
118597,Mikhail Tarasov,M,23.0,186.0,84.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Kayak Doubles, 1,000 Metres",,Uzbekistan,24.3
118598,Sergey Sergeyevich Tarasov,M,25.0,169.0,58.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Halfpipe,,Russia,20.3
118599,Sergey Petrovich Tarasov,M,28.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 10 Kilometres Sprint,Bronze,Russia,22.6
118599,Sergey Petrovich Tarasov,M,28.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 20 Kilometres,Gold,Russia,22.6
118599,Sergey Petrovich Tarasov,M,28.0,176.0,70.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Silver,Russia,22.6
118599,Sergey Petrovich Tarasov,M,32.0,176.0,70.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon 10 Kilometres Sprint,,Russia,22.6
118599,Sergey Petrovich Tarasov,M,32.0,176.0,70.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon 20 Kilometres,,Russia,22.6
118599,Sergey Petrovich Tarasov,M,32.0,176.0,70.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon 4 X 7.5 Kilometres Relay,Bronze,Russia,22.6
118601,Vladimir Tarasov,M,25.0,183.0,86.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey,,Russia,25.7
118602,Aleksandra Yevgenyevna Tarasova,F,28.0,170.0,64.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball,,Belarus,22.1
118603,Anna Tarasova,F,20.0,175.0,60.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Long Jump,,Kazakhstan,19.6
118603,Anna Tarasova,F,20.0,175.0,60.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Triple Jump,,Kazakhstan,19.6
118604,Irina Ivanovna Tarasova,F,25.0,179.0,115.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Shot Put,,Russia,35.9
118605,"Tetiana Mykolavna Tarasova (Kovalenko-, -Kuleshova)",F,22.0,169.0,59.0,Soviet Union,RUS,1980 Winter,1980,Winter,Lake Placid,Speed Skating,Speed Skating 500 Metres,,Russia,20.7
118606,Yuliya Aleksandrovna Tarasova,F,22.0,174.0,66.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Heptathlon,,Uzbekistan,21.8
118606,Yuliya Aleksandrovna Tarasova,F,26.0,174.0,66.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Athletics,Athletics Long Jump,,Uzbekistan,21.8
118606,Yuliya Aleksandrovna Tarasova,F,30.0,174.0,66.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Long Jump,,Uzbekistan,21.8
118607,Andrey Sergeyevich Taratukhin,M,22.0,182.0,90.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia,27.2
118614,Ieva Tre,F,34.0,184.0,71.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Basketball,Basketball,,Latvia,21.0
118633,Jüri Tarmak,M,26.0,193.0,75.0,Soviet Union,EST,1972 Summer,1972,Summer,Munich,Athletics,Athletics High Jump,Gold,Estonia,20.1
118637,Pavlo Heorgiyovych Tarnovetskiy,M,27.0,188.0,85.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Decathlon,,Ukraine,24.0
118638,Oleg Tarnovschi,M,24.0,181.0,80.0,Moldova,MDA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Canadian Singles, 200 Metres",,Moldova,24.4
118639,Serghei Tarnovschi,M,19.0,178.0,80.0,Moldova,MDA,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Canadian Singles, 1,000 Metres",,Moldova,25.2
118674,Priit Tasane,M,27.0,182.0,83.0,Estonia,EST,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Double Sculls,,Estonia,25.1
118702,Elmurat Zulypkarovich Tasmuradov,M,20.0,160.0,59.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Featherweight, Greco-Roman",,Uzbekistan,23.0
118702,Elmurat Zulypkarovich Tasmuradov,M,24.0,160.0,59.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Featherweight, Greco-Roman",Bronze,Uzbekistan,23.0
118705,Vadym Zaurbekovych Tasoiev,M,25.0,182.0,96.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Heavyweight, Freestyle",,Ukraine,29.0
118705,Vadym Zaurbekovych Tasoiev,M,29.0,182.0,96.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Heavyweight, Freestyle",,Ukraine,29.0
118723,Vladimir Iosifovich Tatarchuk,M,22.0,170.0,63.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Football,Football,Gold,Russia,21.8
118724,Anastasiya Alekseyevna Tatareva,F,19.0,165.0,44.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Group,Gold,Russia,16.2
118726,Nikolay Matveyevich Tatarinov,M,32.0,172.0,67.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Individual,,Russia,22.6
118726,Nikolay Matveyevich Tatarinov,M,32.0,172.0,67.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Team,Silver,Russia,22.6
118727,Olena Valeriyvna Tatarkova (-Feltham),F,24.0,174.0,52.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Doubles,,Ukraine,17.2
118729,Vadim Tatarov,M,25.0,179.0,72.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 100 Metres Breaststroke,,Moldova,22.5
118729,Vadim Tatarov,M,25.0,179.0,72.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming 200 Metres Breaststroke,,Moldova,22.5
118729,Vadim Tatarov,M,29.0,179.0,72.0,Moldova,MDA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Breaststroke,,Moldova,22.5
118732,Oleg Stanislavovich Tataurov,M,21.0,172.0,69.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Figure Skating,Figure Skating Singles,,Russia,23.3
118758,Boris Georgiyevich Tatushin,M,23.0,175.0,71.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Football,Football,Gold,Russia,23.2
118810,Inga Tavdishvili,F,18.0,170.0,44.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Individual,,Georgia,15.2
118815,Imre Taveter,M,33.0,181.0,96.0,Estonia,EST,2000 Summer,2000,Summer,Sydney,Sailing,Sailing One Person Dinghy,,Estonia,29.3
118815,Imre Taveter,M,37.0,181.0,96.0,Estonia,EST,2004 Summer,2004,Summer,Athina,Sailing,Sailing One Person Dinghy,,Estonia,29.3
118817,Artur Tavkazakhov,M,28.0,174.0,66.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Welterweight, Freestyle",,Uzbekistan,21.8
118836,Veniamin Igorevich Tayanovich,M,25.0,178.0,70.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming 4 X 100 Metres Freestyle Relay,Silver,Russia,22.1
118836,Veniamin Igorevich Tayanovich,M,25.0,178.0,70.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming 4 X 200 Metres Freestyle Relay,Gold,Russia,22.1
118841,Oksana Taykevich,F,27.0,176.0,68.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Kazakhstan,22.0
118953,Artur Borisovich Taymazov,M,21.0,190.0,120.0,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Silver,Uzbekistan,33.2
118953,Artur Borisovich Taymazov,M,25.0,190.0,120.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Gold,Uzbekistan,33.2
118953,Artur Borisovich Taymazov,M,29.0,190.0,120.0,Uzbekistan,UZB,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Gold,Uzbekistan,33.2
118953,Artur Borisovich Taymazov,M,33.0,190.0,120.0,Uzbekistan,UZB,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Super-Heavyweight, Freestyle",Gold,Uzbekistan,33.2
118954,Vladimir Ivanovich Taynikov,M,21.0,180.0,78.0,Soviet Union,BLR,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Kayak Fours, 1,000 Metres",,Belarus,24.1
118971,Alexander Tchigir,M,23.0,191.0,82.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo,Bronze,Russia,22.5
118994,Ren Tebbel,M,47.0,182.0,84.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",,Ukraine,25.4
118994,Ren Tebbel,M,47.0,182.0,84.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",,Ukraine,25.4
118997,Egls Tbelis,M,23.0,195.0,81.0,Latvia,LAT,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 400 Metres Hurdles,,Latvia,21.3
118998,Irina Viktorovna Tebenikhina,F,25.0,189.0,76.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball,Silver,Russia,21.3
119005,Albert Techov,M,24.0,163.0,63.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Judo,Judo Extra-Lightweight,,Lithuania,23.7
119005,Albert Techov,M,28.0,163.0,63.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Judo,Judo Extra-Lightweight,,Lithuania,23.7
119007,Yelkan Matveyevich Tedeyev,M,29.0,160.0,65.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Featherweight, Freestyle",,Russia,25.4
119008,Levan Tediashvili,M,24.0,186.0,90.0,Soviet Union,GEO,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Middleweight, Freestyle",Gold,Georgia,26.0
119008,Levan Tediashvili,M,28.0,186.0,90.0,Soviet Union,GEO,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Light-Heavyweight, Freestyle",Gold,Georgia,26.0
119009,Dzhambolat Soslanovych Tedieiev,M,27.0,180.0,89.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Light-Heavyweight, Freestyle",,Ukraine,27.5
119010,Elbrus Soslanovych Tedieiev,M,21.0,167.0,66.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Featherweight, Freestyle",Bronze,Ukraine,23.7
119010,Elbrus Soslanovych Tedieiev,M,25.0,167.0,66.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Lightweight, Freestyle",,Ukraine,23.7
119010,Elbrus Soslanovych Tedieiev,M,29.0,167.0,66.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Welterweight, Freestyle",Gold,Ukraine,23.7
119068,Tetiana Heorhivna Teklian-Semykina (-Yatsenkian-),F,22.0,163.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Fours, 500 Metres",,Ukraine,22.6
119068,Tetiana Heorhivna Teklian-Semykina (-Yatsenkian-),F,30.0,163.0,60.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Kayak Fours, 500 Metres",Bronze,Ukraine,22.6
119078,Yelena Ivanovna Telepushkina,F,39.0,165.0,55.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Belarus,20.2
119078,Yelena Ivanovna Telepushkina,F,43.0,165.0,55.0,Belarus,BLR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Belarus,20.2
119118,Mariya Telushkina,F,22.0,178.0,90.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Discus Throw,,Kazakhstan,28.4
119131,Lenur Serverovych Temirov,M,22.0,167.0,66.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Lightweight, Greco-Roman",,Ukraine,23.7
119146,Novruz Temrezov,M,27.0,173.0,84.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Light-Heavyweight, Freestyle",,Azerbaijan,28.1
119148,Denis Yuryevich Ten,M,16.0,164.0,55.0,Kazakhstan,KAZ,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Singles,,Kazakhstan,20.4
119148,Denis Yuryevich Ten,M,20.0,164.0,55.0,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Singles,Bronze,Kazakhstan,20.4
119161,Giorgi Tenadze,M,26.0,172.0,71.0,Soviet Union,GEO,1988 Summer,1988,Summer,Seoul,Judo,Judo Lightweight,Bronze,Georgia,24.0
119171,Nurbakyt Moldakhmetuly Tengizbayev,M,21.0,168.0,60.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Featherweight, Greco-Roman",,Kazakhstan,21.3
119171,Nurbakyt Moldakhmetuly Tengizbayev,M,25.0,168.0,60.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Lightweight, Greco-Roman",Bronze,Kazakhstan,21.3
119187,Aleksandr Aleksandrovich Tenyagin,M,24.0,175.0,71.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Football,Football,,Russia,23.2
119208,Yury Teplov,M,24.0,185.0,84.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo,,Russia,24.5
119214,Jaanus Teppan,M,29.0,180.0,71.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Estonia,21.9
119214,Jaanus Teppan,M,29.0,180.0,71.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Estonia,21.9
119214,Jaanus Teppan,M,29.0,180.0,71.0,Estonia,EST,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,,Estonia,21.9
119214,Jaanus Teppan,M,31.0,180.0,71.0,Estonia,EST,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Estonia,21.9
119214,Jaanus Teppan,M,31.0,180.0,71.0,Estonia,EST,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,,Estonia,21.9
119228,Alfred Ter-Mkrtchyan,M,21.0,164.0,54.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Flyweight, Greco-Roman",Silver,Russia,20.1
119229,Igor Aramovich Ter-Ovanesyan,M,18.0,186.0,78.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Long Jump,,Russia,22.5
119229,Igor Aramovich Ter-Ovanesyan,M,22.0,186.0,78.0,Soviet Union,RUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Long Jump,Bronze,Russia,22.5
119229,Igor Aramovich Ter-Ovanesyan,M,26.0,186.0,78.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Long Jump,Bronze,Russia,22.5
119229,Igor Aramovich Ter-Ovanesyan,M,30.0,186.0,78.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Long Jump,,Russia,22.5
119229,Igor Aramovich Ter-Ovanesyan,M,34.0,186.0,78.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Long Jump,,Russia,22.5
119252,Aydar Nailevich Teregulov,M,26.0,177.0,86.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Four,,Russia,27.5
119254,Irina Terentjeva,F,17.0,168.0,56.0,Lithuania,LTU,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Sprint,,Lithuania,19.8
119254,Irina Terentjeva,F,17.0,168.0,56.0,Lithuania,LTU,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Lithuania,19.8
119254,Irina Terentjeva,F,17.0,168.0,56.0,Lithuania,LTU,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 5/5 Kilometres Pursuit,,Lithuania,19.8
119254,Irina Terentjeva,F,21.0,168.0,56.0,Lithuania,LTU,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Sprint,,Lithuania,19.8
119254,Irina Terentjeva,F,21.0,168.0,56.0,Lithuania,LTU,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Lithuania,19.8
119254,Irina Terentjeva,F,21.0,168.0,56.0,Lithuania,LTU,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing15 Km Skiathlon,,Lithuania,19.8
119254,Irina Terentjeva,F,25.0,168.0,56.0,Lithuania,LTU,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Sprint,,Lithuania,19.8
119254,Irina Terentjeva,F,25.0,168.0,56.0,Lithuania,LTU,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing 10 Kilometres,,Lithuania,19.8
119255,Fyodor Mikhaylovich Terentyev,M,30.0,173.0,66.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,22.1
119255,Fyodor Mikhaylovich Terentyev,M,30.0,173.0,66.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing 50 Kilometres,Bronze,Russia,22.1
119255,Fyodor Mikhaylovich Terentyev,M,30.0,173.0,66.0,Soviet Union,RUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,Gold,Russia,22.1
119256,Svetlana Sergeyevna Terentyeva,F,18.0,164.0,66.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Russia,24.5
119256,Svetlana Sergeyevna Terentyeva,F,26.0,164.0,66.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,24.5
119260,Aleksey Vladimirovich Tereshchenko,M,33.0,180.0,78.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey,,Russia,24.1
119261,Vladyslav Mykolaiovych Tereshchenko,M,24.0,182.0,81.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Singles, 500 Metres",,Ukraine,24.5
119261,Vladyslav Mykolaiovych Tereshchenko,M,24.0,182.0,81.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Kayak Singles, 1,000 Metres",,Ukraine,24.5
119261,Vladyslav Mykolaiovych Tereshchenko,M,28.0,182.0,81.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Kayak Singles, 1,000 Metres",,Ukraine,24.5
119262,Sergey Semyonovich Tereshchenkov,M,26.0,178.0,80.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Team Pursuit, 4,000 Metres",,Russia,25.2
119263,Borys Pavlovych Tereshchuk,M,23.0,186.0,81.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball,Gold,Ukraine,23.4
119264,Viktoriya Anatolivna Tereshchuk,F,22.0,175.0,60.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Individual,,Ukraine,19.6
119264,Viktoriya Anatolivna Tereshchuk,F,26.0,175.0,60.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Individual,Bronze,Ukraine,19.6
119264,Viktoriya Anatolivna Tereshchuk,F,30.0,175.0,60.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Modern Pentathlon,Modern Pentathlon Individual,,Ukraine,19.6
119265,Tetiana Viktorivna Tereshchuk-Antypova,F,26.0,185.0,63.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 400 Metres Hurdles,,Ukraine,18.4
119265,Tetiana Viktorivna Tereshchuk-Antypova,F,30.0,185.0,63.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 400 Metres Hurdles,,Ukraine,18.4
119265,Tetiana Viktorivna Tereshchuk-Antypova,F,34.0,185.0,63.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 400 Metres Hurdles,Bronze,Ukraine,18.4
119266,Olga Alekseyevna Tereshkova,F,23.0,171.0,60.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 400 Metres,,Kazakhstan,20.5
119288,Olena Borysivna Teroshyna (Oviechkina-),F,21.0,181.0,89.0,Soviet Union,UKR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Coxed Eights,Silver,Ukraine,27.2
119288,Olena Borysivna Teroshyna (Oviechkina-),F,29.0,181.0,89.0,Soviet Union,UKR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Coxed Fours,,Ukraine,27.2
119325,Sergey Viktorovich Tertyshny,M,23.0,195.0,102.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey,,Russia,26.8
119337,Artyom Sarkisovich Teryan,M,22.0,172.0,72.0,Soviet Union,AZE,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Bantamweight, Greco-Roman",Bronze,Azerbaijan,24.3
119358,Margarita Teselko,F,22.0,182.0,76.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Coxed Eights,,Russia,22.9
119372,Olha Teslenko,F,15.0,151.0,40.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Individual All-Around,,Ukraine,17.5
119372,Olha Teslenko,F,15.0,151.0,40.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Team All-Around,,Ukraine,17.5
119372,Olha Teslenko,F,15.0,151.0,40.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Uneven Bars,,Ukraine,17.5
119372,Olha Teslenko,F,15.0,151.0,40.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Balance Beam,,Ukraine,17.5
119372,Olha Teslenko,F,19.0,151.0,40.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Individual All-Around,,Ukraine,17.5
119372,Olha Teslenko,F,19.0,151.0,40.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Team All-Around,,Ukraine,17.5
119372,Olha Teslenko,F,19.0,151.0,40.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Floor Exercise,,Ukraine,17.5
119372,Olha Teslenko,F,19.0,151.0,40.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Uneven Bars,,Ukraine,17.5
119372,Olha Teslenko,F,19.0,151.0,40.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Balance Beam,,Ukraine,17.5
119400,Irina Vladimirovna Teterina,F,30.0,184.0,89.0,Soviet Union,BLR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Coxed Fours,,Belarus,26.3
119401,Andrey Teteryuk,M,28.0,183.0,72.0,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Kazakhstan,21.5
119401,Andrey Teteryuk,M,32.0,183.0,72.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Road Race, Individual",,Kazakhstan,21.5
119401,Andrey Teteryuk,M,32.0,183.0,72.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Individual Time Trial,,Kazakhstan,21.5
119410,Nikolay Stepanovich Tetyorkin,M,27.0,179.0,77.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Kayak Doubles, 10,000 Metres",,Russia,24.0
119411,Sergey Yuryevich Tetyukhin,M,20.0,197.0,89.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball,,Russia,22.9
119411,Sergey Yuryevich Tetyukhin,M,24.0,197.0,89.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball,Silver,Russia,22.9
119411,Sergey Yuryevich Tetyukhin,M,28.0,197.0,89.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball,Bronze,Russia,22.9
119411,Sergey Yuryevich Tetyukhin,M,32.0,197.0,89.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball,Bronze,Russia,22.9
119411,Sergey Yuryevich Tetyukhin,M,36.0,197.0,89.0,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball,Gold,Russia,22.9
119411,Sergey Yuryevich Tetyukhin,M,40.0,197.0,89.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball,,Russia,22.9
119475,Khristina Thalassinidou,F,18.0,172.0,53.0,Soviet Union,GEO,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Solo,,Georgia,17.9
119475,Khristina Thalassinidou,F,21.0,172.0,53.0,Greece,GEO,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Solo,,Georgia,17.9
119475,Khristina Thalassinidou,F,30.0,172.0,53.0,Greece,GEO,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Duet,,Georgia,17.9
119475,Khristina Thalassinidou,F,34.0,172.0,53.0,Greece,GEO,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Duet,,Georgia,17.9
119475,Khristina Thalassinidou,F,34.0,172.0,53.0,Greece,GEO,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Team,,Georgia,17.9
